CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup,CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName,CountryOccurrence.CountryOccurrenceSubfield.formerlyBred,CountryOccurrence.CountryOccurrenceSubfield.origin,CountryOccurrence.CountryOccurrenceSubfield.presence,CountryOccurrence.CountryOccurrenceSubfield.seasonality,internal_taxon_id
TVL-NW,,,Native,Extant,Resident,60062
TVL-MP,,,Native,Extant,Resident,60062
TVL-NP,,,Native,Extant,Resident,60062
NAT-OO,,,Native,Extant,Resident,60062
TVL-GA,,,Native,Extant,Resident,60062
OFS-OO,,,Native,Extant,Resident,60062
CPP-EC,,,Native,Extant,Resident,60062
CPP-WC,,,Native,Extant,Resident,60062
RW,,,Origin Uncertain,Presence Uncertain,,60062
SS,,,Native,Presence Uncertain,Resident,60062
SL,,,Native,Presence Uncertain,Resident,60062
NE,,,Native,Presence Uncertain,Resident,60062
LS,,,Native,Presence Uncertain,Resident,60062
GN,,,Native,Presence Uncertain,Resident,60062
GA,,,Native,Presence Uncertain,Resident,60062
DJ,,,Native,Presence Uncertain,Resident,60062
CF,,,Native,Presence Uncertain,Resident,60062
CM,,,Native,Presence Uncertain,Resident,60062
BI,,,Native,Presence Uncertain,Resident,60062
YEM-SY,,,Native,Extant,Resident,60078
SOC-OO,,,Native,Extant,Resident,60078
YEM-NY,,,Native,Extant,Resident,60078
YE,,,Native,Extant,Resident,60078
AE,,,Native,Extant,Resident,60078
TUR-OO,,,Native,Extant,Resident,60078
TR,,,Native,Extant,Resident,60078
SA,,,Native,Extant,Resident,60078
PS,,,Native,Extant,Resident,60078
PK,,,Native,Extant,Resident,60078
OM,,,Native,Extant,Resident,60078
JO,,,Native,Extant,Resident,60078
IL,,,Native,Extant,Resident,60078
IR,,,Native,Extant,Resident,60078
ZW,,,Native,Extant,Resident,60078
ZM,,,Native,Extant,Resident,60078
UG,,,Native,Extant,Resident,60078
TG,,,Native,Extant,Resident,60078
GM,,,Native,Extant,Resident,60078
GA,,,Native,Extant,Resident,60078
ET,,,Native,Extant,Resident,60078
CI,,,Native,Extant,Resident,60078
CD,,,Native,Extant,Resident,60078
CG,,,Native,Extant,Resident,60078
KM,,,Native,Extant,Resident,60078
CF,,,Native,Extant,Resident,60078
CV,,,Native,Extant,Resident,60078
CM,,,Native,Extant,Resident,60078
BF,,,Native,Extant,Resident,60078
BW,,,Native,Extant,Resident,60078
IT,,,Native,Extant,Resident,60078
SIC-SI,,,Native,Extant,Resident,60078
PT,,,Native,Extant,Resident,60078
POR-OO,,,Native,Extant,Resident,60078
ES,,,Native,Extant,Resident,60078
CNY-OO,,,Native,Extant,Resident,60078
SPA-SP,,,Native,Extant,Resident,60078
MA,,,Native,Extant,Resident,60078
TN,,,Native,Extant,Resident,60078
IN,,,Native,Extant,Resident,60078
AO,,,Native,Extant,Resident,60078
ANG-OO,,,Native,Extant,Resident,60078
BJ,,,Native,Extant,Resident,60078
GH,,,Native,Extant,Resident,60078
GN,,,Native,Extant,Resident,60078
KE,,,Native,Extant,Resident,60078
LR,,,Native,Extant,Resident,60078
MW,,,Native,Extant,Resident,60078
ML,,,Native,Extant,Resident,60078
MU,,,Native,Extant,Resident,60078
MAU-OO,,,Native,Extant,Resident,60078
MZ,,,Native,Extant,Resident,60078
NA,,,Native,Extant,Resident,60078
CPV-OO,,,Native,Extant,Resident,60078
NAM-OO,,,Native,Extant,Resident,60078
RE,,,Native,Extant,Resident,60078
ST,,,Native,Extant,Resident,60078
GGI-ST,,,Native,Extant,Resident,60078
SL,,,Native,Extant,Resident,60078
ZA,,,Native,Extant,Resident,60078
TVL-GA,,,Native,Extant,Resident,60078
NAT-OO,,,Native,Extant,Resident,60078
TVL-NP,,,Native,Extant,Resident,60078
TVL-MP,,,Native,Extant,Resident,60078
CPP-WC,,,Native,Extant,Resident,60078
SD,,,Native,Extant,Resident,60078
TZ,,,Native,Extant,Resident,60078
NG,,,Native,Extant,Resident,60078
SO,,,Native,Presence Uncertain,,60078
SN,,,Origin Uncertain,Presence Uncertain,,60078
RW,,,Native,Presence Uncertain,,60078
EQG-OO,,,Native,Presence Uncertain,,60078
GW,,,Native,Presence Uncertain,,60078
BI,,,Native,Presence Uncertain,,60078
GQ,,,Native,Presence Uncertain,,60078
SS,,,Native,Presence Uncertain,,60078
AE,,,Vagrant,Extant,,60049
OM,,,Vagrant,Extant,,60049
ZW,,,Native,Extant,Resident,60049
ZM,,,Native,Extant,Resident,60049
UG,,,Native,Extant,Resident,60049
TG,,,Native,Extant,Resident,60049
TZ,,,Native,Extant,Resident,60049
ZA,,,Native,Extant,Resident,60049
SL,,,Native,Extant,Resident,60049
SN,,,Native,Extant,Resident,60049
ST,,,Native,Extant,Resident,60049
NG,,,Native,Extant,Resident,60049
NE,,,Native,Extant,Resident,60049
NA,,,Native,Extant,Resident,60049
MZ,,,Native,Extant,Resident,60049
MR,,,Native,Extant,Resident,60049
ML,,,Native,Extant,Resident,60049
MW,,,Native,Extant,Resident,60049
MG,,,Native,Extant,Resident,60049
LR,,,Native,Extant,Resident,60049
TD,,,Native,Extant,Resident,60049
CF,,,Native,Extant,Resident,60049
CM,,,Native,Extant,Resident,60049
BF,,,Native,Extant,Resident,60049
BW,,,Native,Extant,Resident,60049
BJ,,,Native,Extant,Resident,60049
AO,,,Native,Extant,Resident,60049
SZ,,,Native,Extant,Resident,60049
CG,,,Native,Extant,Resident,60049
CD,,,Native,Extant,Resident,60049
CI,,,Native,Extant,Resident,60049
ET,,,Native,Extant,Resident,60049
GA,,,Native,Extant,Resident,60049
GM,,,Native,Extant,Resident,60049
GH,,,Native,Extant,Resident,60049
GN,,,Native,Extant,Resident,60049
GW,,,Native,Extant,Resident,60049
KE,,,Native,Extant,Resident,60049
NAT-OO,,,Native,Extant,Resident,60049
TVL-GA,,,Native,Extant,Resident,60049
OFS-OO,,,Native,Extant,Resident,60049
CPP-EC,,,Native,Extant,Resident,60049
SO,,,Native,Extant,Resident,60049
ALD-OO,,,Vagrant,Extant,,60049
SC,,,Vagrant,Extant,,60049
GGI-ST,,,Native,Extant,Resident,60049
RW,,,Native,Extant,Resident,60049
VN,,,Vagrant,Extant,,60049
TH,,,Native,Extant,Resident,60049
LK,,,Native,Extant,Resident,60049
MYA-OO,,,Native,Extant,Resident,60049
MM,,,Native,Extant,Resident,60049
MY,,,Vagrant,Extant,,60049
IN,,,Native,Extant,Resident,60049
GQ,,,Native,Extant,Resident,60049
JP,,,Vagrant,Extant,,60049
SOC-OO,,,Vagrant,Extant,,60049
YE,,,Vagrant,Extant,,60049
SA,,,Vagrant,Extant,,60049
PK,,,Native,Extant,Resident,60049
IR,,,Vagrant,Extant,,60049
CPP-WC,,,Native,Extant,Resident,60049
TVL-NW,,,Native,Extant,Resident,60049
TVL-MP,,,Native,Extant,Resident,60049
TVL-NP,,,Native,Extant,Resident,60049
GGI-BI,,,Native,Extant,Resident,60049
NAM-OO,,,Vagrant,Extant,,60049
CPV-OO,,,Native,Extant,Resident,60049
MAU-OO,,,Native,Extant,Resident,60049
MU,,,Native,Extant,Resident,60049
NP,,,Native,Extant,Resident,60049
RE,,,Origin Uncertain,Extant,Seasonal Occurrence Uncertain,60049
YT,,,Native,Extant,Resident,60049
SR,,,Vagrant,Extant,,60049
MQ,,,Vagrant,Extant,,60049
GP,,,Vagrant,Extant,,60049
SS,,,Native,Extant,Resident,60049
LS,,,Native,Presence Uncertain,Resident,60049
EQG-OO,,,Native,Presence Uncertain,Resident,60049
BI,,,Native,Presence Uncertain,Resident,60049
SD,,,Native,Presence Uncertain,Resident,60049
NA,,,Native,Extant,Resident,60037
MZ,,,Native,Extant,Resident,60037
YT,,,Native,Extant,Resident,60037
MAU-OO,,,Native,Extant,Resident,60037
MU,,,Native,Extant,Resident,60037
MW,,,Native,Extant,Resident,60037
MG,,,Native,Extant,Resident,60037
LR,,,Native,Extant,Resident,60037
KE,,,Native,Extant,Resident,60037
GW,,,Native,Extant,Resident,60037
GH,,,Native,Extant,Resident,60037
GM,,,Native,Extant,Resident,60037
SOC-OO,,,Native,Extinct Post-1500,,60037
DZ,,,Native,Extinct Post-1500,Resident,60037
AO,,,Native,Extant,Resident,60037
ANG-OO,,,Native,Extant,Resident,60037
CAB-OO,,,Native,Extant,Resident,60037
BW,,,Native,Extant,Resident,60037
CM,,,Native,Extant,Resident,60037
TD,,,Native,Extant,Resident,60037
KM,,,Native,Extant,Resident,60037
CD,,,Native,Extant,Resident,60037
CI,,,Native,Extant,Resident,60037
ET,,,Native,Extant,Resident,60037
GA,,,Native,Extant,Resident,60037
CPV-OO,,,Native,Extant,Resident,60037
NAM-OO,,,Native,Extant,Resident,60037
NG,,,Native,Extant,Resident,60037
SC,,,Native,Extant,Resident,60037
SEY-OO,,,Native,Extant,Resident,60037
SL,,,Native,Extant,Resident,60037
SO,,,Native,Extant,Resident,60037
ZA,,,Native,Extant,Resident,60037
OFS-OO,,,Native,Extant,Resident,60037
TVL-GA,,,Native,Extant,Resident,60037
NAT-OO,,,Native,Extant,Resident,60037
TVL-NP,,,Native,Extant,Resident,60037
TVL-MP,,,Native,Extant,Resident,60037
TVL-NW,,,Native,Extant,Resident,60037
CPP-WC,,,Native,Extant,Resident,60037
SS,,,Native,Extant,Resident,60037
SZ,,,Native,Extant,Resident,60037
TZ,,,Native,Extant,Resident,60037
TG,,,Native,Extant,Resident,60037
UG,,,Native,Extant,Resident,60037
ZM,,,Native,Extant,Resident,60037
ZW,,,Native,Extant,Resident,60037
IL,,,Native,Extinct Post-1500,Resident,60037
SN,,,Native,Extant,Resident,60037
RW,,,Native,Extant,Resident,60037
RE,,,Native,Extant,Resident,60037
OM,,,Native,Extant,Resident,60037
ALD-OO,,,Native,Extant,Resident,60037
ER,,,Native,Extant,Resident,60037
NE,,,Native,Presence Uncertain,,60037
ML,,,Native,Presence Uncertain,,60037
BF,,,Native,Presence Uncertain,,60037
GN,,,Native,Presence Uncertain,,60037
CF,,,Native,Presence Uncertain,,60037
BI,,,Native,Presence Uncertain,,60037
BJ,,,Native,Presence Uncertain,,60037
YE,,,Native,Extant,Resident,60037
YEM-SY,,,Native,Extant,Breeding Season,59811
SOC-OO,,,Native,Extant,Breeding Season,59811
YEM-NY,,,Native,Extant,Breeding Season,59811
YE,,,Native,Extant,Breeding Season,59811
AE,,,Native,Extant,Breeding Season,59811
TM,,,Native,Extant,Resident,59811
TUE-OO,,,Native,Extant,Resident,59811
TUR-OO,,,Native,Extant,Resident,59811
TR,,,Native,Extant,Resident,59811
SY,,,Native,Extant,Resident,59811
SA,,,Native,Extant,Resident,59811
QA,,,Native,Extant,Resident,59811
PS,,,Native,Extant,Resident,59811
PK,,,Native,Extant,Resident,59811
OM,,,Native,Extant,Breeding Season,59811
LB,,,Native,Extant,Resident,59811
KW,,,Native,Extant,Resident,59811
JO,,,Native,Extant,Resident,59811
IL,,,Native,Extant,Resident,59811
IQ,,,Native,Extant,Resident,59811
IR,,,Native,Extant,Resident,59811
CY,,,Native,Extant,Resident,59811
BH,,Unknown,Native,Presence Uncertain,Seasonal Occurrence Uncertain,59811
AM,,,Native,Extant,Resident,59811
ZW,,,Native,Extant,Resident,59811
ZM,,,Native,Extant,Resident,59811
UG,,,Native,Extant,Resident,59811
TG,,,Native,Extant,Resident,59811
TZ,,,Native,Extant,Resident,59811
SZ,,,Native,Extant,Resident,59811
SD,,,Native,Extant,Resident,59811
SS,,,Native,Extant,Resident,59811
TVL-NW,,,Native,Extant,Resident,59811
TVL-MP,,,Native,Extant,Resident,59811
TVL-NP,,,Native,Extant,Resident,59811
NAT-OO,,,Native,Extant,Resident,59811
TVL-GA,,,Native,Extant,Resident,59811
OFS-OO,,,Native,Extant,Resident,59811
CPP-EC,,,Native,Extant,Resident,59811
ZA,,,Native,Extant,Resident,59811
SO,,,Native,Extant,Resident,59811
SC,,,Native,Extant,Resident,59811
SN,,,Native,Extant,Resident,59811
RW,,,Native,Extant,Resident,59811
NE,,,Native,Extant,Resident,59811
NAM-OO,,,Native,Extant,Resident,59811
CPV-OO,,,Native,Extant,Resident,59811
NA,,,Native,Extant,Resident,59811
MZ,,,Native,Extant,Resident,59811
MR,,,Native,Extant,Resident,59811
ML,,,Native,Extant,Resident,59811
MW,,,Native,Extant,Resident,59811
MG,,,Native,Extant,Resident,59811
KE,,,Native,Extant,Resident,59811
GH,,,Native,Extant,Resident,59811
GM,,,Native,Extant,Resident,59811
ET,,,Native,Extant,Resident,59811
ER,,,Native,Extant,Resident,59811
CI,,,Native,Extant,Resident,59811
CD,,,Native,Extant,Resident,59811
CG,,,Native,Extant,Resident,59811
TD,,,Native,Extant,Resident,59811
CV,,,Native,Extant,Resident,59811
CM,,,Native,Extant,Resident,59811
BW,,,Native,Extant,Resident,59811
BJ,,,Native,Extant,Resident,59811
ANG-OO,,,Native,Extant,Resident,59811
AO,,,Native,Extant,Resident,59811
LK,,,Native,Extant,Resident,59811
IND-WB,,,Native,Extant,Resident,59811
WHM-UT,,,Native,Extant,Resident,59811
IND-UP,,,Native,Extant,Resident,59811
IND-TN,,,Native,Extant,Resident,59811
EHM-SI,,,Native,Extant,Resident,59811
IND-RA,,,Native,Extant,Resident,59811
IND-PU,,,Native,Extant,Resident,59811
IND-PO,,,Native,Extant,Resident,59811
IND-OR,,,Native,Extant,Resident,59811
IND-MH,,,Native,Extant,Resident,59811
IND-MR,,,Native,Extant,Resident,59811
IND-KE,,,Native,Extant,Resident,59811
IND-KT,,,Native,Extant,Resident,59811
IND-KL,,,Native,Extant,Resident,59811
IND-JK,,,Native,Extant,Resident,59811
WHM-HP,,,Native,Extant,Resident,59811
AF,,,Vagrant,Extant,,59811
RE,,,Vagrant,Extant,,59811
GF,,,Vagrant,Extant,,59811
UKR-UK,,,Origin Uncertain,Extant,,59811
KRY-OO,,,Origin Uncertain,Extant,,59811
UA,,,Origin Uncertain,Extant,,59811
GRB-OO,,,Vagrant,Extant,,59811
GB,,,Vagrant,Extant,,59811
CH,,,Vagrant,Extant,,59811
SE,,,Vagrant,Extant,,59811
SI,,,Origin Uncertain,Extant,,59811
YUG-SE,,,Origin Uncertain,Extant,,59811
RS,,,Origin Uncertain,Extant,,59811
RO,,,Origin Uncertain,Extant,,59811
MDR-OO,,,Vagrant,Extant,,59811
PL,,,Vagrant,Extant,,59811
NO,,,Vagrant,Extant,,59811
NL,,,Vagrant,Extant,,59811
ME,,,Origin Uncertain,Extant,,59811
MK,,,Origin Uncertain,Extant,,59811
IE,,,Vagrant,Extant,,59811
IS,,,Vagrant,Extant,,59811
HU,,,Vagrant,Extant,,59811
GR,,,Origin Uncertain,Extant,,59811
LR,,,Native,Presence Uncertain,Resident,59811
LS,,,Native,Presence Uncertain,Resident,59811
GW,,,Native,Presence Uncertain,Resident,59811
GN,,,Native,Presence Uncertain,Resident,59811
GA,,,Native,Presence Uncertain,Resident,59811
EQG-OO,,,Native,Presence Uncertain,Resident,59811
GQ,,,Native,Presence Uncertain,Resident,59811
DJ,,,Native,Presence Uncertain,Resident,59811
CF,,,Native,Presence Uncertain,Resident,59811
BI,,,Native,Presence Uncertain,Resident,59811
BF,,,Native,Presence Uncertain,Resident,59811
NP,,,Native,Presence Uncertain,Resident,59811
MM,,,Native,Presence Uncertain,Resident,59811
NG,,,Native,Presence Uncertain,Resident,59811
SL,,,Native,Presence Uncertain,Resident,59811
AL,,,Origin Uncertain,Extant,,59811
AT,,,Vagrant,Extant,,59811
BE,,,Vagrant,Extant,,59811
BA,,,Origin Uncertain,Extant,,59811
BG,,,Origin Uncertain,Extant,,59811
HR,,,Origin Uncertain,Extant,,59811
CZ,,,Vagrant,Extant,,59811
DK,,,Vagrant,Extant,,59811
FO,,,Vagrant,Extant,,59811
DE,,,Vagrant,Extant,,59811
KZ,,,Vagrant,Extant,,59811
UZ,,,Vagrant,Extant,,59811
FR,,,Native,Extant,Resident,59811
COR-OO,,,Native,Extant,Resident,59811
FRA-FR,,,Native,Extant,Resident,59811
EAI-OO,,,Native,Extant,Resident,59811
GRC-OO,,,Native,Extant,Resident,59811
KRI-OO,,,Native,Extant,Resident,59811
IT,,,Native,Extant,Resident,59811
ITA-IT,,,Native,Extant,Resident,59811
SAR-OO,,,Native,Extant,Resident,59811
SIC-SI,,,Native,Extant,Resident,59811
MT,,,Native,Extant,Resident,59811
PT,,,Native,Extant,Resident,59811
POR-OO,,,Native,Extant,Resident,59811
ES,,,Native,Extant,Resident,59811
BAL-OO,,,Native,Extant,Resident,59811
CNY-OO,,,Native,Extant,Resident,59811
SPA-SP,,,Native,Extant,Resident,59811
DZ,,,Native,Extant,Resident,59811
EG,,,Native,Extant,Resident,59811
EGY-OO,,,Native,Extant,Resident,59811
SIN-OO,,,Native,Extant,Resident,59811
LY,,,Native,Extant,Resident,59811
MA,,,Native,Extant,Resident,59811
TN,,,Native,Extant,Resident,59811
EH,,,Native,Extant,Resident,59811
RU,,,Native,Extant,Resident,59811
RU-EU,,,Native,Extant,Resident,59811
NCS-KB,,,Native,Extant,Resident,59811
NCS-KR,,,Native,Extant,Resident,59811
NCS-ST,,,Native,Extant,Resident,59811
BD,,,Native,Extant,Resident,59811
IN,,,Native,Extant,Resident,59811
AND-AN,,,Native,Extant,Resident,59811
IND-AP,,,Native,Extant,Resident,59811
ASS-AS,,,Native,Extant,Resident,59811
IND-BI,,,Native,Extant,Resident,59811
IND-CH,,,Native,Extant,Resident,59811
IND-CT,,,Native,Extant,Resident,59811
IND-DD,,,Native,Extant,Resident,59811
IND-DM,,,Native,Extant,Resident,59811
EHM-DJ,,,Native,Extant,Resident,59811
IND-DE,,,Native,Extant,Resident,59811
IND-DI,,,Native,Extant,Resident,59811
IND-GO,,,Native,Extant,Resident,59811
IND-GU,,,Native,Extant,Resident,59811
IND-HA,,,Native,Extant,Resident,59811
YEM-SY,,,Native,Extant,Resident,59812
SOC-OO,,,Native,Extant,Resident,59812
YEM-NY,,,Native,Extant,Resident,59812
YE,,,Native,Extant,Resident,59812
UZ,,,Native,Extant,Resident,59812
AE,,,Native,Extant,Resident,59812
TM,,,Native,Extant,Resident,59812
TUE-OO,,,Native,Extant,Resident,59812
TUR-OO,,,Native,Extant,Resident,59812
TR,,,Native,Extant,Resident,59812
TJ,,,Native,Extant,Resident,59812
SY,,,Native,Extant,Resident,59812
SA,,,Native,Extant,Resident,59812
PS,,,Native,Extant,Resident,59812
PK,,,Native,Extant,Resident,59812
OM,,,Native,Extant,Resident,59812
LB,,,Native,Extant,Resident,59812
KG,,,Native,Extant,Resident,59812
KZ,,,Native,Extant,Resident,59812
JO,,,Native,Extant,Resident,59812
IL,,,Native,Extant,Resident,59812
IQ,,,Native,Extant,Resident,59812
IR,,,Native,Extant,Resident,59812
TCS-GR,,,Native,Extant,Resident,59812
TCS-AD,,,Native,Extant,Resident,59812
TCS-AB,,,Native,Extant,Resident,59812
GE,,,Native,Extant,Resident,59812
CY,,,Native,Extant,Resident,59812
AZ,,,Native,Extant,Resident,59812
AM,,,Native,Extant,Resident,59812
AF,,,Native,Extant,Resident,59812
ZW,,,Native,Extant,Resident,59812
ZM,,,Native,Extant,Resident,59812
UG,,,Native,Extant,Resident,59812
TG,,,Native,Extant,Resident,59812
TZ,,,Native,Extant,Resident,59812
SZ,,,Native,Extant,Resident,59812
SD,,,Native,Extant,Resident,59812
CPP-WC,,,Native,Extant,Resident,59812
CPP-NC,,,Native,Extant,Resident,59812
TVL-NW,,,Native,Extant,Resident,59812
TVL-MP,,,Native,Extant,Resident,59812
TVL-NP,,,Native,Extant,Resident,59812
NAT-OO,,,Native,Extant,Resident,59812
TVL-GA,,,Native,Extant,Resident,59812
OFS-OO,,,Native,Extant,Resident,59812
CPP-EC,,,Native,Extant,Resident,59812
ZA,,,Native,Extant,Resident,59812
SO,,,Native,Extant,Resident,59812
SN,,,Native,Extant,Resident,59812
GGI-ST,,,Native,Extant,Resident,59812
ST,,,Native,Extant,Resident,59812
RW,,,Native,Extant,Resident,59812
RE,,,Native,Extant,Resident,59812
NG,,,Native,Extant,Resident,59812
NE,,,Native,Extant,Resident,59812
NAM-OO,,,Native,Extant,Resident,59812
CPV-OO,,,Native,Extant,Resident,59812
NA,,,Native,Extant,Resident,59812
MZ,,,Native,Extant,Resident,59812
YT,,,Native,Extant,Resident,59812
MAU-OO,,,Native,Extant,Resident,59812
MU,,,Native,Extant,Resident,59812
MR,,,Native,Extant,Resident,59812
ML,,,Native,Extant,Resident,59812
MW,,,Native,Extant,Resident,59812
MG,,,Native,Extant,Resident,59812
LR,,,Native,Extant,Resident,59812
LS,,,Native,Extant,Resident,59812
KE,,,Native,Extant,Resident,59812
GN,,,Native,Extant,Resident,59812
GH,,,Native,Extant,Resident,59812
GM,,,Native,Extant,Resident,59812
GA,,,Native,Extant,Resident,59812
ET,,,Native,Extant,Resident,59812
SK,,,Native,Extant,Resident,59812
YUG-SE,,,Native,Extant,Resident,59812
RS,,,Native,Extant,Resident,59812
RO,,,Native,Extant,Resident,59812
POR-OO,,,Native,Extant,Resident,59812
MDR-OO,,,Native,Extant,Resident,59812
AZO-OO,,,Native,Extant,Resident,59812
PT,,,Native,Extant,Resident,59812
PL,,,Native,Extant,Resident,59812
NL,,,Native,Extant,Resident,59812
ME,,,Native,Extant,Resident,59812
MC,,,Native,Extant,Resident,59812
MT,,,Native,Extant,Resident,59812
MK,,,Native,Extant,Resident,59812
LU,,,Native,Extant,Resident,59812
LT,,,Native,Extant,Resident,59812
SIC-SI,,,Native,Extant,Resident,59812
SAR-OO,,,Native,Extant,Resident,59812
ITA-IT,,,Native,Extant,Resident,59812
IT,,,Native,Extant,Resident,59812
IE,,,Native,Extant,Resident,59812
HU,,,Native,Extant,Resident,59812
KRI-OO,,,Native,Extant,Resident,59812
GRC-OO,,,Native,Extant,Resident,59812
BA,,,Native,Extant,Resident,59812
BE,,,Native,Extant,Resident,59812
AT,,,Native,Extant,Resident,59812
AL,,,Native,Extant,Resident,59812
SL,,,Origin Uncertain,Presence Uncertain,,59812
GW,,,Origin Uncertain,Presence Uncertain,,59812
SS,,,Native,Presence Uncertain,Resident,59812
DJ,,,Native,Presence Uncertain,Resident,59812
CI,,,Native,Presence Uncertain,Resident,59812
TD,,,Native,Presence Uncertain,Resident,59812
CF,,,Native,Presence Uncertain,Resident,59812
BF,,,Native,Presence Uncertain,Resident,59812
BJ,,,Native,Presence Uncertain,Resident,59812
BG,,,Native,Extant,Resident,59812
HR,,,Native,Extant,Resident,59812
CZ,,,Native,Extant,Resident,59812
DK,,,Native,Extant,Resident,59812
EE,,,Native,Extant,Resident,59812
FR,,,Native,Extant,Resident,59812
COR-OO,,,Native,Extant,Resident,59812
FRA-FR,,,Native,Extant,Resident,59812
DE,,,Native,Extant,Resident,59812
GI,,,Native,Extant,Resident,59812
GR,,,Native,Extant,Resident,59812
EAI-OO,,,Native,Extant,Resident,59812
SI,,,Native,Extant,Resident,59812
ES,,,Native,Extant,Resident,59812
CNY-OO,,,Native,Extant,Resident,59812
SPA-SP,,,Native,Extant,Resident,59812
SE,,,Native,Extant,Resident,59812
CH,,,Native,Extant,Resident,59812
GB,,,Native,Extant,Resident,59812
GRB-OO,,,Native,Extant,Resident,59812
DZ,,,Native,Extant,Resident,59812
EG,,,Native,Extant,Resident,59812
EGY-OO,,,Native,Extant,Resident,59812
SIN-OO,,,Native,Extant,Resident,59812
LY,,,Native,Extant,Resident,59812
MA,,,Native,Extant,Resident,59812
TN,,,Native,Extant,Resident,59812
BY,,,Native,Extant,Resident,59812
MD,,,Native,Extant,Resident,59812
RU,,,Native,Extant,Resident,59812
RU-EU,,,Native,Extant,Resident,59812
RUC-OO,,,Native,Extant,Resident,59812
NCS-DA,,,Native,Extant,Resident,59812
RUE-OO,,,Native,Extant,Resident,59812
NCS-KB,,,Native,Extant,Resident,59812
NCS-KC,,,Native,Extant,Resident,59812
NCS-KR,,,Native,Extant,Resident,59812
NCS-SO,,,Native,Extant,Resident,59812
RUS-OO,,,Native,Extant,Resident,59812
NCS-ST,,,Native,Extant,Resident,59812
UA,,,Native,Extant,Resident,59812
KRY-OO,,,Native,Extant,Resident,59812
UKR-UK,,,Native,Extant,Resident,59812
IN,,,Native,Extant,Resident,59812
IND-MR,,,Native,Extant,Resident,59812
IND-TN,,,Native,Extant,Resident,59812
WHM-UT,,,Native,Extant,Resident,59812
IND-WB,,,Native,Extant,Resident,59812
AO,,,Native,Extant,Resident,59812
ANG-OO,,,Native,Extant,Resident,59812
BW,,,Native,Extant,Resident,59812
BI,,,Native,Extant,Resident,59812
CM,,,Native,Extant,Resident,59812
CV,,,Native,Extant,Resident,59812
