Reference_type,access_date,alternate_title,author,date,edition,externalBibCode,internal_taxon_id,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,,"Longfield, C.",,,,59793,,"Odonata, dragonflies, Angola",,,11-64,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part I.,Journal Article,,27,1955
Assessment,,,"Longfield, C.",,,,59793,,"Odonata, dragonflies, Angola",,,15-41,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part II.,Journal Article,,45,1959
Assessment,,,"Pinhey, E.",,,,59793,,"Odonata, dragonflies, Botswana",,,524-601,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,"Dragonflies (Odonata) of Botswana, with ecological notes.",Journal Article,,5,1976
Assessment,,,"Pinhey, E.",,,,59793,,"Odonata, dragonflies, South Africa",,,1-48,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 2.,Journal Article,,48,1985
Assessment,,,"Samways, M.J.",,,,59793,,"Odonata, dragonflies, South Africa",,,13-62,,,,Odonatologica,,,,Diversity and conservation status of South African dragonflies (Odonata).,Journal Article,,28,1999
Assessment,,,"Tarboton, W. and Tarboton, M.",,,,59793,,"Odonata, dragonflies, South Africa",,,,Nylstroom,Privately published by the authors,,,,,,A fieldguide to the damselflies of South Africa.,Book,,,2005
Assessment,,,"Samways, M.J.",,,,59793,,"Odonata, dragonflies, South Africa, red listing",,,43-52,,,,African Entemology,,,,A strategy for national red listing invertebrates based on experiences with Odonata in South Africa.,Journal Article,,10,2002
Assessment,,"","Pinhey, E.","","",,59793,"","Odonata, dragonflies, Angola, Gomphidae","","",71-76,"","","",Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,"","",Published,"A collection of Odonata from Dundo, Angola. With the descriptions of two new species of Gomphids.",journal article,"",56,1961
Assessment,,"","Tarboton, W. and Tarboton, M.","","",,59793,"","Odonata, dragonflies, South Africa","","","",Nylstroom,Privately published by the authors,"","","","",Published,A fieldguide to the dragonflies of South Africa,book,"","",2002
Assessment,,,"Pinhey, E.",,,,59797,,"Odonata, dragonflies, Zimbabwe, Zambia",,,1-64,,,,Smithersia,,,,A check-list of the Odonata of Zimbabwe and Zambia.,Journal Article,,3,1984a
Assessment,,,"May, L.M. and Dijkstra, K.-D.B.",,,,59797,,,,,,,,,,,,,Key to the African damselflies formerly classified as Enallagma.,Journal Article,,,2006 (in prep)
Assessment,,,IUCN,04 May 2006,,,59797,,"Species, Red List",05 June,,Searchable online database,"Gland, Switzerland and Cambridge, UK",IUCN - The World Conservation Union,,,,2006 IUCN Red List,,2006 IUCN Red List of Threatened Species,Electronic Source,www.iucnredlist.org,2006,2006
Assessment,,,"Samways, M.J.",,,,59797,,"Odonata, dragonflies, South Africa",,,13-62,,,,Odonatologica,,,,Diversity and conservation status of South African dragonflies (Odonata).,Journal Article,,28,1999
Assessment,,,"Tarboton, W. and Tarboton, M.",,,,59797,,"Odonata, dragonflies, South Africa",,,,Nylstroom,Privately published by the authors,,,,,,A fieldguide to the damselflies of South Africa.,Book,,,2005
Assessment,,,"Samways, M.J.",,,,59797,,"Odonata, dragonflies, South Africa, red listing",,,43-52,,,,African Entemology,,,,A strategy for national red listing invertebrates based on experiences with Odonata in South Africa.,Journal Article,,10,2002
Assessment,,,"Pinhey, E.",,,,59755,,"Odonata, dragonflies, Zimbabwe, Zambia",,,1-64,,,,Smithersia,,,,A check-list of the Odonata of Zimbabwe and Zambia.,Journal Article,,3,1984a
Assessment,,,"Pinhey, E.",,,,59755,,"Odonata, dragonflies, South Africa",,,147-188,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 1.,Journal Article,,47,1984b
Assessment,,,"Kipping, J.",,,,59755,,"Odonata, dragonflies, Botswana, checklist",,,In press,,,,Cimbebasia Memoirs,,,,The Odonata of Botswana - an annotated checklist.,Journal Article,,5,2006
Assessment,,,"Martens, A., Jödicke, R. and Suhling, F.",,,,59755,,"Odonata, dragonflies, Namibia",,,139-160.,,,,Cimbebasia,,,,Annotated checklist of the Odonata of Namibia.,Journal Article,,18,2003
Assessment,,,"Pinhey, E.",,,,59755,,"Odonata, dragonflies, Africa",,,1-17,,,,Arnoldia,,,,Odonata of Ngamiland.,Journal Article,,15,1967a
Assessment,,,"Suhling, F., Sahlén, G., Martens, A., Marais, E. and Schütte, C.",,,,59755,,"Odonata, dragonflies, Namibia",,,311-332,,,,Biodiversity and Conservation,,,,Dragonfly assemblages in arid tropical environments: a case study from western Namibia.,Journal Article,,15,2006b
Assessment,,,IUCN,04 May 2006,,,59755,,"Species, Red List",05 June,,Searchable online database,"Gland, Switzerland and Cambridge, UK",IUCN - The World Conservation Union,,,,2006 IUCN Red List,,2006 IUCN Red List of Threatened Species,Electronic Source,www.iucnredlist.org,2006,2006
Assessment,,,"Pinhey, E.",,,,59755,,"Odonata, dragonflies, Botswana",,,524-601,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,"Dragonflies (Odonata) of Botswana, with ecological notes.",Journal Article,,5,1976
Assessment,,,"Pinhey, E.",,,,59755,,"Odonata, dragonflies, South Africa",,,1-48,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 2.,Journal Article,,48,1985
Assessment,,,"Samways, M.J.",,,,59755,,"Odonata, dragonflies, South Africa",,,13-62,,,,Odonatologica,,,,Diversity and conservation status of South African dragonflies (Odonata).,Journal Article,,28,1999
Assessment,,,"Tarboton, W. and Tarboton, M.",,,,59755,,"Odonata, dragonflies, South Africa",,,,Nylstroom,Privately published by the authors,,,,,,A fieldguide to the damselflies of South Africa.,Book,,,2005
Assessment,,,"Samways, M.J.",,,,59755,,"Odonata, dragonflies, South Africa, red listing",,,43-52,,,,African Entemology,,,,A strategy for national red listing invertebrates based on experiences with Odonata in South Africa.,Journal Article,,10,2002
Assessment,,,"Samways, M.J.",,,,59755,,"Odonata, dragonflies, South Africa",4,,341-368,,,,Odonatologica,,,,National Red List of South African Odonata.,Journal Article,,35,2006
Assessment,,"","Tarboton, W. and Tarboton, M.","","",,59755,"","Odonata, dragonflies, South Africa","","","",Nylstroom,Privately published by the authors,"","","","",Published,A fieldguide to the dragonflies of South Africa,book,"","",2002
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Zimbabwe, Zambia",,,1-64,,,,Smithersia,,,,A check-list of the Odonata of Zimbabwe and Zambia.,Journal Article,,3,1984a
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, South Africa",,,147-188,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 1.,Journal Article,,47,1984b
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Angola",,,1-16,,,,Arnoldia,,,,A collection of Odonata from Angola.,Journal Article,,23,1975
Assessment,,,"Kipping, J.",,,,59866,,"Odonata, dragonflies, Botswana, checklist",,,In press,,,,Cimbebasia Memoirs,,,,The Odonata of Botswana - an annotated checklist.,Journal Article,,5,2006
Assessment,,,"Martens, A., Jödicke, R. and Suhling, F.",,,,59866,,"Odonata, dragonflies, Namibia",,,139-160.,,,,Cimbebasia,,,,Annotated checklist of the Odonata of Namibia.,Journal Article,,18,2003
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Africa",,,1-17,,,,Arnoldia,,,,Odonata of Ngamiland.,Journal Article,,15,1967a
Assessment,,,"Longfield, C.",,,,59866,,"Odonata, dragonflies, Angola",,,1-31,,,,"Arquivos do Museu Bocage, Lisboa",,,,The Odonata of South Angola.,Journal Article,,16,1947
Assessment,,,"Ris, F.",,,,59866,,"Odonata, dragonflies, Angola",,,97-112,,,,Revue Suisse de Zoologie,,,,Odonata aus Süd-Angola.,Journal Article,,38,1931
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Mozambique",,,557-631,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,Checklist of the Odonata of Mocambique.,Journal Article,,6,1981
Assessment,,,"Suhling, F., Sahlén, G., Martens, A., Marais, E. and Schütte, C.",,,,59866,,"Odonata, dragonflies, Namibia",,,311-332,,,,Biodiversity and Conservation,,,,Dragonfly assemblages in arid tropical environments: a case study from western Namibia.,Journal Article,,15,2006b
Assessment,,,IUCN,04 May 2006,,,59866,,"Species, Red List",05 June,,Searchable online database,"Gland, Switzerland and Cambridge, UK",IUCN - The World Conservation Union,,,,2006 IUCN Red List,,2006 IUCN Red List of Threatened Species,Electronic Source,www.iucnredlist.org,2006,2006
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Angola, Gomphidae",,,81-86,,,,Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,,,,Some dragonflies (Odonata) from Angola; and descriptions of three new species of the family Gomphidae.,Journal Article,,56,1961b
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Angola, Congo",,,97-129,,,,Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,,,,Dragonflies (Odonata) of the Angola-Congo borders of Rhodesia.,Journal Article,,63,1964
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Angola",,,159-164,,,,"Revista de Biologia, Lisboa",,,,"Odonata from Luanda and the Lucala River, Angola.",Journal Article,,5,1965
Assessment,,,"Longfield, C.",,,,59866,,"Odonata, dragonflies, Angola",,,11-64,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part I.,Journal Article,,27,1955
Assessment,,,"Longfield, C.",,,,59866,,"Odonata, dragonflies, Angola",,,15-41,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part II.,Journal Article,,45,1959
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, Botswana",,,524-601,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,"Dragonflies (Odonata) of Botswana, with ecological notes.",Journal Article,,5,1976
Assessment,,,"Pinhey, E.",,,,59866,,"Odonata, dragonflies, South Africa",,,1-48,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 2.,Journal Article,,48,1985
Assessment,,,"Samways, M.J.",,,,59866,,"Odonata, dragonflies, South Africa",,,13-62,,,,Odonatologica,,,,Diversity and conservation status of South African dragonflies (Odonata).,Journal Article,,28,1999
Assessment,,,"Tarboton, W. and Tarboton, M.",,,,59866,,"Odonata, dragonflies, South Africa",,,,Nylstroom,Privately published by the authors,,,,,,A fieldguide to the damselflies of South Africa.,Book,,,2005
Assessment,,,"Samways, M.J.",,,,59866,,"Odonata, dragonflies, South Africa, red listing",,,43-52,,,,African Entemology,,,,A strategy for national red listing invertebrates based on experiences with Odonata in South Africa.,Journal Article,,10,2002
Assessment,,"","Pinhey, E.","","",,59866,"","Odonata, dragonflies, Angola, Gomphidae","","",71-76,"","","",Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,"","",Published,"A collection of Odonata from Dundo, Angola. With the descriptions of two new species of Gomphids.",journal article,"",56,1961
Assessment,,"","Tarboton, W. and Tarboton, M.","","",,59866,"","Odonata, dragonflies, South Africa","","","",Nylstroom,Privately published by the authors,"","","","",Published,A fieldguide to the dragonflies of South Africa,book,"","",2002
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Zimbabwe, Zambia",,,1-64,,,,Smithersia,,,,A check-list of the Odonata of Zimbabwe and Zambia.,Journal Article,,3,1984a
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, South Africa",,,147-188,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 1.,Journal Article,,47,1984b
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Angola",,,1-16,,,,Arnoldia,,,,A collection of Odonata from Angola.,Journal Article,,23,1975
Assessment,,,"Kipping, J.",,,,59800,,"Odonata, dragonflies, Botswana, checklist",,,In press,,,,Cimbebasia Memoirs,,,,The Odonata of Botswana - an annotated checklist.,Journal Article,,5,2006
Assessment,,,"Martens, A., Jödicke, R. and Suhling, F.",,,,59800,,"Odonata, dragonflies, Namibia",,,139-160.,,,,Cimbebasia,,,,Annotated checklist of the Odonata of Namibia.,Journal Article,,18,2003
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Africa",,,1-17,,,,Arnoldia,,,,Odonata of Ngamiland.,Journal Article,,15,1967a
Assessment,,,"Longfield, C.",,,,59800,,"Odonata, dragonflies, Angola",,,1-31,,,,"Arquivos do Museu Bocage, Lisboa",,,,The Odonata of South Angola.,Journal Article,,16,1947
Assessment,,,"Ris, F.",,,,59800,,"Odonata, dragonflies, Angola",,,97-112,,,,Revue Suisse de Zoologie,,,,Odonata aus Süd-Angola.,Journal Article,,38,1931
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Mozambique",,,557-631,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,Checklist of the Odonata of Mocambique.,Journal Article,,6,1981
Assessment,,,"Suhling, F., Sahlén, G., Martens, A., Marais, E. and Schütte, C.",,,,59800,,"Odonata, dragonflies, Namibia",,,311-332,,,,Biodiversity and Conservation,,,,Dragonfly assemblages in arid tropical environments: a case study from western Namibia.,Journal Article,,15,2006b
Assessment,,,IUCN,04 May 2006,,,59800,,"Species, Red List",05 June,,Searchable online database,"Gland, Switzerland and Cambridge, UK",IUCN - The World Conservation Union,,,,2006 IUCN Red List,,2006 IUCN Red List of Threatened Species,Electronic Source,www.iucnredlist.org,2006,2006
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Angola, Gomphidae",,,81-86,,,,Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,,,,Some dragonflies (Odonata) from Angola; and descriptions of three new species of the family Gomphidae.,Journal Article,,56,1961b
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Angola, Congo",,,97-129,,,,Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,,,,Dragonflies (Odonata) of the Angola-Congo borders of Rhodesia.,Journal Article,,63,1964
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Angola",,,159-164,,,,"Revista de Biologia, Lisboa",,,,"Odonata from Luanda and the Lucala River, Angola.",Journal Article,,5,1965
Assessment,,,"Longfield, C.",,,,59800,,"Odonata, dragonflies, Angola",,,11-64,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part I.,Journal Article,,27,1955
Assessment,,,"Longfield, C.",,,,59800,,"Odonata, dragonflies, Angola",,,15-41,,,,Publicações culturais Companhia de Diamantes de Angola,,,,The Odonata of N. Angola. Part II.,Journal Article,,45,1959
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, Botswana",,,524-601,,,,"Occasional papers of the national Museums and Monuments of Rhodesia, Series B",,,,"Dragonflies (Odonata) of Botswana, with ecological notes.",Journal Article,,5,1976
Assessment,,,"Pinhey, E.",,,,59800,,"Odonata, dragonflies, South Africa",,,1-48,,,,Journal of the Entomological Society of south Africa,,,,A survey to the dragonflies (Odonata) of south Africa. Part 2.,Journal Article,,48,1985
Assessment,,,"Samways, M.J.",,,,59800,,"Odonata, dragonflies, South Africa",,,13-62,,,,Odonatologica,,,,Diversity and conservation status of South African dragonflies (Odonata).,Journal Article,,28,1999
Assessment,,,"Tarboton, W. and Tarboton, M.",,,,59800,,"Odonata, dragonflies, South Africa",,,,Nylstroom,Privately published by the authors,,,,,,A fieldguide to the damselflies of South Africa.,Book,,,2005
Assessment,,,"Samways, M.J.",,,,59800,,"Odonata, dragonflies, South Africa, red listing",,,43-52,,,,African Entemology,,,,A strategy for national red listing invertebrates based on experiences with Odonata in South Africa.,Journal Article,,10,2002
Assessment,,"","Pinhey, E.","","",,59800,"","Odonata, dragonflies, Angola, Gomphidae","","",71-76,"","","",Publiçaciones culturais Companhia de Diamantes de Angola Lisboa,"","",Published,"A collection of Odonata from Dundo, Angola. With the descriptions of two new species of Gomphids.",journal article,"",56,1961
